ID,Einreisejahr,receives_support_from_job_center,job_qualification_ger,Average_Time_Spent_Minutes,Nationalit_t,completed_job_training,Deutscher_Ehepartner,Kinder,Rente,availability,sales,phone_problems_with_immigration_authorities,net_income_second_check,Arbeitsvertrag,right_of_residence,valid_national_passport_(country_of_origin),acquired_right_of_residence,already_applying_for_naturalization,phone_language_certificate.1,Email_Opt_Out,phone_temporary_right_of_residence_since,receives_support_from_job_center_check,residence_permit,Integrationsnachweis,application_permanent_right_of_residence,Was_wollen_Sie,Wie_ist_ihr_aktueller_Familienstand,Days_Visited,graduation,requirements_fulfilled_for,Vorstrafe,Integrationstest,Highest_Test_Attempted,Highest_Attempt_Outcome
18471,2015,2,0,2.36,46,0,2,0,3,1,0,1,2,4,1,0,2016,1,2,0,2021,2,0,5,3,0,1,6,4,3,3,1,2,7
18472,2016,0,2,5.8,134,1,2,1,3,0,0,6,2,0,1,0,2016,3,2,0,2021,2,7,4,3,0,1,1,5,2,2,0,2,9
18473,2015,2,2,7.01,61,3,0,3,7,0,0,6,3,4,7,0,2017,3,6,0,2017,2,6,4,5,1,4,1,5,2,3,2,2,0
18474,2016,2,1,17.5,108,3,2,1,3,0,1,6,3,1,4,0,2016,3,3,0,2022,2,0,5,2,6,1,3,4,3,3,1,2,0
18475,2019,0,2,8.49,134,1,0,0,4,0,0,6,2,0,1,0,2019,2,2,0,2021,2,5,4,3,1,4,13,5,2,2,1,2,4
18476,2015,0,2,2.87,134,1,0,1,7,0,0,6,1,0,7,0,2017,2,3,0,2021,2,7,4,5,1,0,1,3,2,2,1,2,8
18477,2018,0,0,0.0,134,1,2,0,4,0,0,6,2,0,1,0,2023,3,2,0,2021,2,7,4,1,1,1,0,4,2,2,1,2,9
18478,2016,0,1,16.25,134,1,1,2,0,1,0,6,2,0,1,0,2022,3,6,0,2021,2,7,4,3,6,4,1,4,2,2,1,4,9
18479,2016,2,0,6.21,46,1,2,1,6,1,1,6,3,4,7,0,2017,3,6,0,2016,2,3,3,5,1,1,3,4,2,3,1,2,0
18480,2015,2,1,24.06,101,1,0,2,3,1,0,7,3,4,7,0,2017,3,0,0,2021,2,6,6,5,1,4,2,4,2,3,1,2,0
18481,2015,2,2,3.98,60,3,2,0,7,1,0,6,2,4,7,0,2017,2,6,0,2021,2,6,1,5,1,1,1,0,2,3,1,3,0
18482,2015,0,2,0.0,134,1,2,0,0,0,0,6,3,0,4,1,2011,3,6,0,2021,0,7,4,3,1,1,0,5,2,2,0,2,3
18483,2015,2,2,5.55,0,3,1,2,7,1,0,6,3,4,1,0,2013,3,2,0,2021,2,0,3,2,6,4,1,5,3,3,1,2,0
18484,2013,0,2,11.63,134,1,2,2,0,0,0,6,1,0,4,0,2013,3,2,0,2021,2,7,4,3,6,1,1,5,2,2,2,2,7
18485,2015,0,0,5.1,134,1,0,1,6,0,0,6,1,0,1,0,2020,3,2,0,2021,2,7,4,3,1,4,1,4,3,2,2,2,7
18486,2018,0,1,0.0,134,1,0,0,6,0,0,6,4,0,1,0,2020,3,2,0,2021,3,7,4,3,6,0,0,7,2,2,1,2,7
18487,2018,2,1,3.62,61,0,1,2,7,0,0,7,7,3,7,0,2017,3,2,0,2020,3,6,6,5,6,4,1,7,2,3,2,2,3
18488,2013,0,1,3.64,134,1,1,0,0,0,0,6,3,0,1,0,2023,3,1,0,2023,2,2,4,3,1,4,1,7,2,2,2,2,3
18489,2015,0,0,8.6,134,0,0,1,6,1,0,6,2,0,7,0,2017,3,6,0,2021,2,10,4,5,1,4,1,4,2,1,0,2,3
18490,2015,0,2,3.83,134,1,2,0,3,0,0,6,1,0,1,0,2016,3,4,0,2021,2,7,4,3,1,1,1,3,2,2,0,2,7
18491,2015,0,0,6.33,134,0,2,0,7,0,0,6,4,0,1,0,2014,1,2,0,2021,3,7,4,3,0,1,1,4,3,2,1,2,3
18492,2015,2,0,1.33,0,0,2,0,6,1,0,6,3,4,1,0,2015,3,2,0,2021,2,7,1,2,1,1,1,4,4,2,0,2,7
18493,2016,0,2,2.12,134,1,1,5,0,1,0,6,5,0,7,1,2017,3,2,0,2021,3,7,4,5,1,4,1,0,2,2,2,2,7
18494,2015,2,2,18.19,87,0,2,1,7,0,1,9,2,4,5,2,2017,5,7,0,2021,3,0,0,5,3,2,1,6,1,3,3,0,9
18495,2015,2,2,0.0,0,3,2,1,7,0,0,9,2,4,5,2,2017,5,7,0,2022,3,10,1,5,3,2,0,6,1,3,3,0,3
18496,2015,0,2,0.0,46,3,2,1,7,0,0,9,2,2,5,2,2017,5,7,0,2021,3,7,1,5,3,2,0,6,1,3,3,0,3
18497,2014,0,2,3.81,134,1,2,0,0,0,0,6,2,0,1,1,2014,3,2,0,2021,2,7,4,2,1,1,1,5,3,2,1,2,9
18498,2015,2,2,4.27,66,3,2,0,7,0,0,6,3,3,7,0,2017,3,0,0,2021,2,6,1,5,1,1,1,0,2,3,0,2,2
18499,2018,0,2,4.8,134,1,2,0,0,0,0,6,3,0,1,1,2018,3,3,0,2021,2,7,4,3,6,1,1,5,3,2,1,2,7
18500,2017,0,1,6.22,134,1,0,1,7,0,0,6,4,0,1,0,2021,3,2,0,2021,3,7,4,3,1,4,1,7,3,2,1,2,8
18501,2012,2,2,7.06,46,3,0,1,0,1,0,6,7,3,1,1,2015,3,1,0,2021,3,6,5,3,6,4,1,5,3,6,1,2,0
18502,2015,2,0,4.05,130,0,0,1,7,1,1,6,3,4,1,0,2011,1,2,0,2021,2,5,0,3,1,0,2,4,3,3,1,2,7
18503,2015,2,2,6.05,0,1,2,0,2,1,0,6,1,1,7,1,2017,3,3,0,2021,2,6,1,5,1,1,1,0,2,3,1,2,0
18504,2015,0,2,67.82,130,1,2,1,7,0,1,6,2,0,5,2,2017,5,7,0,2021,3,10,4,5,3,2,1,6,1,3,3,0,9
18505,2015,2,0,4.26,0,0,2,0,2,1,1,6,4,1,1,0,2015,3,6,0,2021,3,0,0,3,1,1,3,4,2,3,0,3,7
18506,2016,2,2,4.59,111,1,2,0,2,1,0,6,2,4,1,1,2016,3,1,0,2021,2,0,6,3,6,1,1,0,2,3,1,2,9
18507,2015,0,2,4.71,134,1,2,0,0,1,0,6,1,0,1,0,2015,3,2,0,2021,2,7,4,3,6,1,1,0,2,2,0,2,7
18508,2015,0,2,18.14,134,1,1,0,6,1,0,6,3,0,7,0,2017,3,1,0,2021,0,7,4,5,1,4,1,5,2,2,1,2,9
18509,2015,2,2,8.76,0,3,2,0,4,1,0,7,2,1,7,1,2017,3,3,0,2023,2,6,1,5,1,1,1,0,2,3,0,2,0
18510,2015,2,2,0.0,46,1,1,2,4,1,0,6,2,4,1,0,2019,3,2,0,2021,2,0,6,3,1,4,1,5,2,3,1,2,9
18511,2015,2,2,10.66,30,3,2,0,7,1,1,6,3,4,1,1,2015,3,2,0,2020,2,0,3,3,1,1,5,5,3,3,1,2,7
18512,2019,2,1,3.2,0,2,2,0,0,1,1,6,7,1,1,0,2022,3,4,0,2022,3,2,6,3,1,1,2,7,4,3,2,2,2
18513,2015,0,0,0.0,134,1,1,0,6,1,0,6,3,0,1,0,2017,1,2,0,2021,2,7,4,1,2,4,0,4,2,2,1,2,3
18514,2015,2,0,5.83,60,0,2,1,7,1,0,6,5,4,7,0,2017,3,6,0,2021,3,6,0,5,1,1,1,4,2,3,1,2,0
18515,2015,1,0,4.63,115,0,2,0,7,1,0,2,1,2,1,1,2017,2,3,0,2017,2,0,5,3,1,1,1,4,3,3,1,2,7
18516,2015,0,2,8.48,30,1,2,0,6,1,0,6,2,0,1,1,2016,3,2,0,2021,2,7,4,3,6,1,1,5,3,2,1,3,7
18517,2017,0,1,5.31,134,1,0,2,7,0,0,6,3,0,1,0,2017,3,3,0,2021,2,7,4,3,0,0,1,7,3,2,2,2,9
18518,2014,2,2,8.29,30,0,2,0,6,1,1,9,3,4,1,1,2016,3,4,0,2021,2,0,0,3,0,1,5,3,3,3,2,2,9
18519,2014,0,2,7.7,134,1,2,0,6,0,0,6,6,0,1,1,2017,3,2,0,2021,2,7,4,3,1,1,2,5,3,2,1,2,7
18520,2018,0,0,4.17,16,1,2,0,6,1,0,6,4,4,1,0,2018,3,3,0,2021,3,4,4,3,1,1,1,4,3,2,1,2,4
18521,2015,2,0,3.24,30,0,2,0,7,1,0,7,2,1,7,1,2017,3,2,0,2022,2,6,0,5,1,1,1,4,2,3,1,2,7
18522,2018,2,0,3.07,101,0,2,0,3,0,0,6,3,1,1,0,2022,3,2,0,2022,2,4,0,0,0,1,2,4,2,3,0,2,0
18523,2015,2,2,6.17,63,2,1,2,6,1,1,7,2,4,7,0,2017,3,2,0,2022,2,6,5,5,1,4,1,3,2,3,0,2,9
18524,2019,0,1,4.97,134,1,2,0,0,0,0,6,3,0,1,0,2019,3,2,0,2021,2,7,4,3,6,1,2,4,4,2,1,2,9
18525,2016,0,0,8.51,134,1,2,0,0,0,0,6,1,0,1,1,2016,3,2,0,2021,2,7,4,3,0,1,1,4,3,2,1,2,9
18526,2012,0,2,7.11,134,1,2,0,4,1,0,6,2,0,1,1,2012,3,1,0,2021,2,7,4,3,0,1,1,5,2,2,1,2,9
18527,2015,0,2,4.39,134,1,0,3,3,1,0,6,5,0,7,0,2017,3,1,0,2021,3,7,4,5,1,4,2,5,2,2,1,2,7
18528,2018,0,1,4.18,134,1,2,0,2,0,0,6,5,0,1,0,2022,3,3,0,2021,3,7,4,3,6,1,5,7,3,2,0,2,7
18529,2016,0,2,3.98,134,1,2,0,4,0,0,6,3,0,1,0,2023,3,4,0,2021,2,7,4,3,1,1,1,3,2,2,0,2,9
18530,2015,2,2,2.82,61,3,1,2,7,1,0,6,2,3,7,0,2017,3,6,0,2021,2,6,4,5,6,4,2,0,2,3,2,2,9
18531,2012,2,2,5.37,2,3,1,2,7,0,0,6,2,4,7,0,2017,2,3,0,2021,2,6,3,5,6,0,1,3,2,3,1,2,7
18532,2012,0,2,4.29,113,1,1,0,7,0,0,6,3,0,7,0,2017,3,1,0,2021,2,7,4,5,1,4,1,5,2,2,2,2,7
18533,2015,0,2,6.52,134,1,2,4,7,0,0,6,2,0,7,0,2017,3,6,0,2021,2,7,4,5,6,1,1,5,2,2,1,2,9
18534,2015,2,2,3.23,111,3,2,0,2,0,1,6,2,1,1,0,2018,3,1,0,2021,0,0,1,3,6,1,3,0,3,3,1,2,2
18535,2015,0,2,7.03,134,1,2,0,4,0,0,6,2,0,1,1,2017,2,2,0,2021,2,7,4,3,1,1,2,5,3,2,1,3,8
18536,2016,0,0,5.21,134,1,1,1,7,1,0,6,3,0,7,0,2017,2,2,0,2021,2,7,4,5,6,0,6,4,2,2,1,2,7
18537,2021,0,1,1.41,78,2,1,0,2,1,1,6,7,1,1,0,2021,3,3,0,2021,3,2,4,3,6,4,1,7,4,3,2,4,9
18538,2015,0,0,6.77,0,1,2,1,6,1,0,6,2,0,7,0,2017,3,6,0,2021,2,6,4,5,1,1,2,4,2,2,2,2,9
18539,2013,2,1,0.0,75,2,2,0,2,1,0,6,3,1,1,0,2013,2,4,0,2022,2,4,5,2,1,1,0,7,3,3,1,2,0
18540,2017,0,0,4.29,134,1,0,1,7,0,0,6,5,0,7,0,2017,3,6,0,2021,3,7,4,5,1,0,3,4,2,2,2,3,9
18541,2015,2,2,6.92,111,3,1,0,4,0,0,6,1,4,1,0,2017,3,2,0,2021,2,0,5,3,1,4,1,5,2,3,1,3,7
18542,2018,0,2,7.36,134,1,2,1,2,0,0,6,1,0,1,0,2021,3,4,1,2021,2,7,4,3,1,1,1,5,2,2,0,2,9
18543,2017,0,0,3.61,134,1,0,2,7,1,0,6,4,0,1,0,2017,2,3,0,2017,3,4,4,3,1,4,1,4,3,2,0,2,4
18544,2018,2,0,4.59,134,1,2,0,2,0,0,6,4,4,1,0,2022,3,4,0,2023,3,4,5,3,1,1,1,7,3,3,0,2,7
18545,2019,0,0,6.25,74,0,2,0,4,1,0,6,2,4,1,0,2022,3,3,0,2022,2,4,0,3,6,1,1,4,4,3,0,2,0
18546,2015,2,0,9.43,3,0,2,0,4,1,0,6,2,4,1,0,2022,3,4,1,2021,2,4,0,3,1,1,1,4,3,7,1,2,7
18547,2015,0,2,5.17,134,1,2,0,4,1,0,6,1,0,1,0,2015,3,2,0,2021,2,7,4,3,6,1,1,5,3,2,2,2,7
18548,2013,0,0,3.57,0,1,0,0,7,1,0,6,4,0,1,0,2013,3,2,0,2021,3,0,4,2,6,4,2,4,4,2,2,2,7
18549,2014,0,0,25.31,134,1,2,0,7,0,0,6,2,0,1,1,2016,3,3,0,2021,2,7,4,1,1,1,1,4,3,2,0,2,9
18550,2015,0,2,9.03,134,1,1,1,7,0,0,6,4,0,1,0,2015,3,2,0,2021,3,7,4,2,1,4,1,3,4,2,1,2,9
18551,2017,2,0,7.48,119,0,2,0,2,1,0,6,7,4,1,0,2017,3,3,0,2021,3,4,5,3,6,1,4,4,3,3,0,2,7
18552,2015,0,0,31.71,134,1,2,3,4,1,0,6,2,0,1,0,2018,3,6,0,2021,2,7,4,2,6,1,1,7,3,2,0,2,7
18553,2015,0,2,5.94,99,1,2,0,3,0,0,6,2,0,7,1,2017,3,0,0,2021,2,7,4,5,1,1,1,3,2,2,1,2,7
18554,2015,0,2,12.11,134,1,2,1,7,0,0,6,2,0,5,2,2017,5,7,0,2021,3,7,4,5,3,2,3,6,1,2,3,0,9
18555,2015,2,2,12.94,0,3,2,0,4,1,0,9,2,1,4,0,2017,3,0,0,2020,2,0,4,3,6,1,1,5,2,3,0,3,3
18556,2014,2,0,5.17,30,0,1,1,7,0,0,6,3,4,7,1,2017,2,6,0,2021,2,6,0,5,1,4,1,4,2,3,0,2,0
18557,2015,0,2,5.55,134,1,1,0,7,0,0,6,4,0,7,0,2017,3,6,0,2021,3,7,4,5,1,4,1,3,2,2,2,2,7
18558,2014,2,2,1.91,0,1,1,2,3,1,0,7,3,4,1,0,2018,3,2,0,2022,2,0,5,3,1,4,1,5,2,3,1,2,5
18559,2017,0,2,3.81,134,1,2,0,6,0,0,6,1,0,1,0,2017,3,4,0,2021,0,7,4,3,0,1,1,5,4,2,0,2,9
18560,2017,0,0,5.75,134,1,2,0,3,0,0,6,2,0,1,0,2017,2,3,0,2021,2,7,4,2,0,1,1,4,3,2,1,2,9
18561,2019,0,1,2.35,2,1,1,0,6,0,0,6,4,0,1,0,2019,3,4,0,2021,2,3,4,3,6,4,2,7,4,3,1,3,7
18562,2015,0,2,5.42,134,1,1,4,7,0,0,6,2,0,7,0,2017,3,1,0,2021,2,7,4,5,1,4,3,5,2,2,1,2,7
18563,2014,0,1,8.64,30,1,2,0,7,1,0,6,3,0,7,1,2017,3,2,0,2022,2,6,5,5,1,1,1,4,2,2,1,2,9
18564,2019,0,2,4.3,47,1,2,0,0,0,0,6,3,4,1,1,2019,3,2,0,2021,2,0,5,3,1,1,2,5,4,3,1,2,4
18565,2016,2,2,4.32,47,3,1,2,0,1,0,6,3,1,1,0,2021,3,3,0,2021,2,0,5,3,0,4,12,5,2,3,1,6,5
18566,2015,2,2,6.99,115,3,1,2,6,1,0,6,4,4,7,1,2017,3,1,0,2022,3,6,5,5,1,4,1,0,2,3,1,2,7
18567,2018,0,0,6.59,134,1,2,0,4,1,0,6,5,0,1,0,2022,3,3,0,2021,3,7,4,3,6,1,1,4,3,2,2,2,5
18568,2018,0,1,0.0,22,1,0,0,0,0,0,6,7,0,1,0,2018,3,0,0,2018,3,4,4,3,0,4,0,7,3,2,2,2,9
18569,2014,0,0,6.65,134,1,1,3,6,0,0,6,5,0,7,0,2017,3,6,0,2021,3,6,4,5,1,4,1,4,2,4,1,2,3
18570,2016,0,0,6.29,134,1,2,0,6,0,0,6,1,0,7,0,2017,2,3,0,2021,2,7,4,5,1,1,1,4,2,2,1,2,7
18571,2015,2,0,12.65,63,0,0,1,3,1,0,6,1,4,7,0,2017,1,2,0,2021,2,6,3,5,1,0,1,4,2,3,1,2,0
18572,2015,2,2,3.07,0,3,2,0,2,0,1,9,2,4,7,0,2017,3,2,0,2021,2,10,1,5,1,1,1,0,2,5,1,3,7
18573,2015,0,2,0.0,134,1,2,0,2,0,0,6,1,0,7,1,2017,2,2,0,2021,2,7,4,5,1,1,0,5,2,2,1,2,9
18574,2012,2,0,27.79,44,2,2,0,4,1,0,6,3,4,1,0,2022,2,3,0,2022,2,2,4,3,1,1,1,7,3,3,1,2,0
18575,2017,0,2,5.86,134,1,1,4,6,0,0,6,2,0,1,0,2017,0,2,0,2021,2,7,4,2,6,4,1,5,3,2,1,2,4
18576,2017,0,2,3.72,134,1,2,0,0,0,0,6,1,0,1,0,2014,3,3,0,2021,2,7,4,3,1,1,1,3,2,2,1,2,9
18577,2016,0,2,5.3,0,0,2,0,6,1,0,6,3,4,1,0,2016,3,2,0,2021,2,0,0,3,1,1,2,0,3,3,1,2,0
18578,2015,0,0,4.33,134,1,2,2,6,0,0,6,2,0,7,1,2017,3,6,0,2021,2,7,4,5,1,1,2,4,2,2,2,2,9
18579,2015,2,2,5.87,105,3,1,4,7,1,0,6,7,4,7,0,2017,3,0,0,2021,3,6,4,5,1,4,1,0,2,3,1,2,2
18580,2015,2,2,7.12,130,0,1,0,7,1,0,2,3,4,7,0,2017,3,6,0,2021,2,6,5,5,1,4,1,0,2,3,1,2,2
18581,2016,0,2,8.98,46,1,2,0,7,1,0,6,7,0,4,0,2020,0,2,0,2021,2,0,4,0,0,1,1,3,3,2,0,3,3
18582,2015,2,2,4.97,57,3,0,2,3,0,1,1,3,3,1,0,2015,3,2,0,2015,2,5,5,3,6,0,3,5,3,3,1,2,7
18583,2015,2,2,8.35,3,3,1,2,7,0,0,9,3,1,7,0,2017,3,1,0,2021,2,10,5,5,1,4,1,5,2,3,1,2,7
18584,2015,0,2,0.0,134,1,1,3,7,0,0,6,3,0,4,0,2017,3,2,0,2021,2,7,4,2,6,4,0,0,3,2,1,2,9
18585,2015,0,0,4.17,134,1,1,0,7,0,0,6,3,0,1,0,2021,3,0,0,2021,2,7,4,3,1,4,2,4,3,2,1,2,9
18586,2014,2,1,3.41,115,3,1,0,2,1,2,9,7,3,1,0,2014,3,2,0,2021,3,10,5,3,1,0,4,7,2,3,1,2,0
18587,2014,2,0,10.12,46,0,0,4,4,1,0,6,2,4,7,0,2017,2,2,0,2021,2,6,3,5,1,4,1,4,2,3,1,2,7
18588,2017,0,2,9.68,134,1,2,0,4,0,0,6,3,0,1,0,2017,3,2,0,2021,2,7,4,3,1,1,1,5,2,2,1,2,9
18589,2019,0,2,7.86,134,1,0,1,3,0,0,6,1,0,1,0,2019,3,2,0,2021,2,7,4,3,0,4,1,5,3,2,2,2,5
18590,2015,2,2,5.08,46,1,2,0,4,0,0,7,3,4,1,0,2017,3,2,0,2022,2,0,3,1,0,1,4,5,2,3,1,2,5
18591,2015,2,0,12.45,87,0,2,0,7,1,0,6,3,4,1,0,2019,3,5,0,2021,2,10,0,3,6,1,1,4,3,3,1,2,9
18592,2016,0,0,2.8,30,0,2,1,4,1,0,6,2,4,1,1,2016,3,2,0,2021,2,0,0,3,6,1,4,4,2,3,1,4,0
18593,2015,0,0,9.44,0,1,1,0,3,1,0,6,2,0,7,0,2017,3,2,0,2021,2,7,4,5,0,4,1,4,2,2,1,2,9
18594,2015,0,2,1.97,134,1,1,2,2,1,0,6,2,0,1,1,2016,3,3,0,2021,2,7,4,3,1,4,2,5,2,2,1,2,7
18595,2015,0,2,9.64,134,1,2,1,4,1,0,6,2,0,1,1,2017,0,2,0,2021,0,7,4,3,6,1,1,3,3,2,1,2,7
18596,2015,2,2,3.63,80,3,0,3,7,1,0,9,3,4,7,0,2017,3,2,0,2021,2,10,4,5,6,0,1,3,2,3,2,2,7
18597,2014,2,2,6.01,30,3,2,0,4,1,0,6,2,4,7,1,2017,2,3,0,2021,2,6,1,5,1,1,1,0,2,2,1,3,7
18598,2020,0,0,9.1,134,1,2,0,3,0,0,6,2,0,1,0,2020,3,2,0,2021,2,7,4,3,6,1,4,4,4,2,1,3,9
18599,2018,0,1,8.52,134,1,1,0,6,0,0,6,3,0,1,0,2018,2,2,0,2021,2,7,4,2,6,4,1,4,3,2,1,2,9
18600,2012,0,0,4.56,134,1,2,0,6,0,0,6,3,0,1,0,2019,3,6,0,2021,2,7,4,3,6,1,1,4,3,2,0,2,7
18601,2015,2,0,5.38,0,0,2,0,6,1,0,6,2,3,7,0,2017,3,2,0,2021,2,6,0,5,1,1,1,4,2,3,0,2,7
18602,2015,0,0,11.41,47,0,2,0,2,1,0,6,3,1,1,1,2015,2,2,0,2021,2,7,1,3,1,1,1,4,3,3,1,2,0
18603,2017,2,0,6.72,30,0,2,0,4,1,1,3,2,4,4,1,2017,3,2,0,2021,2,0,1,3,1,1,4,4,3,3,2,2,7
18604,2015,2,2,5.1,46,3,2,0,4,1,1,6,3,3,1,1,2015,3,2,0,2023,2,0,5,3,1,1,1,5,2,3,1,2,0
18605,2018,0,1,0.0,134,1,2,0,6,0,0,6,4,0,1,0,2018,3,3,0,2021,3,7,4,2,1,1,0,4,3,2,1,2,7
18606,2017,2,2,5.38,2,3,1,2,6,1,0,6,2,4,1,0,2017,3,2,0,2017,2,7,5,2,6,4,2,5,3,3,1,2,7
18607,2018,0,2,4.21,134,1,0,1,6,0,0,6,2,0,1,0,2018,3,2,1,2021,2,7,4,3,1,0,1,5,3,2,2,2,5
18608,2016,0,0,6.45,134,1,2,0,3,0,0,6,3,0,1,0,2022,3,4,0,2021,2,10,4,3,1,1,2,4,3,2,1,2,9
18609,2015,0,2,9.44,134,1,2,0,0,1,0,6,2,0,1,1,2021,3,4,0,2021,2,7,4,3,1,1,2,3,2,2,1,3,0
18610,2015,2,0,3.27,111,0,1,5,6,1,0,6,3,4,7,0,2017,1,2,0,2021,2,6,3,5,1,4,2,4,2,3,1,4,0
18611,2016,2,2,8.28,61,3,1,3,4,1,0,6,4,4,7,0,2017,3,3,0,2021,3,6,5,5,1,4,1,5,2,3,1,2,0
18612,2018,0,1,107.7,134,1,2,0,2,0,0,6,3,0,1,0,2018,3,4,0,2021,2,7,4,3,1,1,1,7,3,2,2,3,9
18613,2017,2,1,4.95,18,1,2,0,7,1,0,6,2,4,4,0,2020,3,2,0,2021,2,3,6,3,1,1,1,7,2,3,2,2,7
18614,2018,0,2,10.81,134,1,1,0,7,1,0,6,3,0,1,1,2018,3,2,0,2021,2,7,4,3,2,4,1,5,4,2,1,2,7
18615,2015,0,2,7.89,134,1,2,0,2,0,0,6,4,0,1,0,2015,1,2,0,2021,3,7,4,1,6,1,1,0,2,2,1,2,7
18616,2012,0,0,5.12,134,1,2,0,0,1,0,6,4,0,1,0,2023,3,4,0,2021,3,7,4,3,1,1,2,7,2,2,2,2,7
18617,2015,0,2,5.6,134,1,2,0,4,1,0,6,3,0,1,1,2015,3,2,0,2021,2,7,4,3,1,1,1,0,3,2,0,2,8
18618,2016,2,2,6.12,115,3,1,3,6,0,0,6,2,4,7,1,2017,3,2,0,2021,2,6,3,5,6,4,1,5,2,3,1,2,7
18619,2015,0,1,6.14,134,1,0,1,7,0,0,6,2,0,7,0,2017,2,0,0,2021,2,7,4,5,1,4,1,7,2,2,1,2,9
18620,2015,0,2,5.43,134,1,1,4,7,0,0,6,1,0,7,0,2017,3,2,0,2021,2,7,4,5,1,4,1,5,2,2,1,2,7
18621,2015,0,2,5.25,134,1,2,3,7,0,0,6,4,0,7,0,2017,3,6,0,2021,3,7,4,5,1,1,1,0,2,2,2,2,7
18622,2017,0,2,6.29,134,1,1,0,3,0,0,6,1,0,1,0,2019,0,1,0,2021,0,7,4,3,6,4,2,5,2,2,1,3,7
18623,2014,0,2,0.0,134,1,1,0,6,0,0,6,2,0,1,1,2014,3,2,1,2021,2,7,4,2,1,4,0,5,3,2,0,2,7
18624,2015,0,0,11.55,134,1,2,0,6,0,0,6,2,0,1,0,2019,2,4,0,2021,2,7,4,3,1,1,3,4,3,2,1,2,9
18625,2015,0,2,10.7,134,1,2,4,4,0,0,6,1,0,1,1,2011,3,6,0,2021,2,7,4,2,1,1,2,5,2,2,2,2,9
18626,2015,2,2,2.86,115,3,2,0,7,0,0,2,1,4,7,0,2017,3,3,0,2021,2,6,5,5,1,1,2,5,2,3,1,2,7
18627,2015,2,2,6.37,47,3,2,0,4,1,0,6,3,4,1,1,2015,3,2,0,2022,2,0,1,3,1,1,1,0,3,3,1,2,0
18628,2016,0,2,9.45,134,1,2,0,7,0,0,6,2,0,1,1,2016,2,2,0,2021,2,7,4,3,1,1,1,5,3,2,1,2,7
18629,2015,2,2,3.95,47,3,2,0,4,1,0,6,3,4,7,1,2017,2,3,0,2022,2,6,5,5,1,1,2,0,2,3,1,2,7
18630,2017,0,0,6.51,134,1,2,0,4,0,0,6,2,0,1,1,2018,3,4,0,2021,2,7,4,3,6,1,1,4,3,2,2,2,4
18631,2015,0,0,7.94,134,1,1,1,0,0,0,6,4,0,1,1,2015,3,4,0,2021,3,7,4,3,1,4,1,7,3,2,1,2,7
18632,2016,0,2,5.28,134,1,2,0,0,1,0,6,1,0,1,1,2018,3,2,0,2021,0,7,4,1,1,1,2,5,2,2,1,2,7
18633,2015,2,1,1.42,54,0,2,0,6,1,0,7,3,4,1,0,2015,3,4,0,2022,2,0,5,3,6,1,2,7,3,3,1,2,7
18634,2018,0,0,10.05,134,1,2,0,4,1,0,6,3,0,1,0,2023,3,4,0,2021,2,7,4,3,1,1,1,7,2,2,1,2,7
18635,2015,0,0,1.73,134,1,2,0,7,0,0,6,2,0,1,0,2021,3,2,0,2021,2,7,4,3,0,1,1,4,3,2,2,2,9
18636,2015,0,2,4.61,134,1,1,0,4,0,0,6,3,0,7,1,2017,3,4,0,2021,2,7,4,5,1,4,1,3,2,2,1,2,9
18637,2015,2,2,7.03,30,3,1,0,7,1,0,3,3,4,7,1,2017,3,2,0,2021,0,6,3,5,1,4,1,5,2,3,1,2,7
18638,2014,0,2,0.0,134,1,1,4,3,0,0,6,3,0,1,1,2014,3,3,0,2021,2,7,4,3,0,4,0,5,2,2,2,2,7
18639,2015,0,2,9.3,134,1,2,0,2,1,0,6,1,0,1,0,2019,3,4,0,2021,2,7,4,3,1,1,1,3,2,2,1,2,9
18640,2017,2,1,0.0,47,2,1,0,4,0,0,6,3,4,1,0,2017,3,2,0,2021,2,10,5,3,0,4,0,7,2,3,1,2,7
18641,2014,0,2,6.41,134,1,2,0,4,1,0,6,1,0,1,0,2014,3,4,0,2021,2,7,4,1,1,1,1,5,2,2,1,2,7
18642,2015,0,0,10.49,134,1,2,0,6,0,0,6,2,0,1,0,2015,3,2,0,2021,2,0,4,2,0,1,1,4,4,2,2,2,7
18643,2015,0,1,12.04,30,1,2,0,6,1,0,6,2,4,1,1,2016,3,1,0,2022,2,0,5,1,1,1,1,5,3,3,1,2,7
18644,2015,2,2,1.63,115,1,2,0,0,1,0,6,1,3,1,1,2015,3,4,0,2021,2,0,1,3,1,1,1,0,2,3,1,2,0
18645,2015,0,0,3.65,134,1,1,0,0,0,0,6,7,0,7,0,2017,3,6,0,2021,3,7,4,5,1,4,1,7,2,2,0,2,7
18646,2014,0,2,7.29,134,1,1,2,7,0,0,6,2,0,1,0,2017,3,6,0,2021,2,7,4,3,0,4,1,5,3,2,2,2,5
18647,2015,2,2,9.31,12,3,1,6,7,1,1,9,2,1,7,0,2017,1,3,0,2021,2,6,3,5,6,0,2,5,2,3,1,2,2
18648,2015,0,2,5.47,134,1,2,0,2,1,0,6,1,0,1,0,2021,2,4,0,2021,2,7,4,2,1,1,3,3,2,2,0,2,9
18649,2015,0,2,6.58,30,1,2,0,2,1,0,6,2,0,1,1,2020,3,6,0,2021,2,0,4,3,6,1,1,5,3,2,0,3,9
